id,formula,nsites,spg,e_form,e_above_hull,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm2000087228,CrIBr3,10,8,-0.47098634,0.1524752,0.7212000000000001,0.7783,-0.348172,0.00012540817260742188
agm2000087229,RbCrBr3,10,8,-0.89964783,0.22110049999999998,0.6362,0.6369,-0.6363169,0.05534172058105469
agm2000087230,CrTeBr3,10,8,-0.29576498,0.32769656,0.0335,0.0335,4.848005,0.0017256736755371094
agm2000087232,CrI2Br,8,8,-0.1660456,0.36945727,0.4561,0.4561,0.2685565,0.00011110305786132812
agm2000087233,CrI3Br,10,8,-0.28773886,0.14066344,0.7124,0.735,-0.5913916,0.001977086067199707
agm2000087234,CrIBr,6,156,-0.41810274000000003,0.11208293600000001,0.0,0.0264,6.8650136,0.0002205371856689453
agm2000087235,CrIBr,12,8,-0.44340962,0.086776055,0.5106,0.6217,-0.5490309,0.0002129077911376953
agm2000087236,CrTeBr,12,35,-0.17013596,0.30348369999999997,0.0,0.0354,6.5342693,0.0042726993560791016
agm2000087237,CrCd2Te3,12,8,0.038873993,0.40618529999999997,0.3604,0.3604,0.17255579999999998,0.012497901916503906
agm2000087238,CrCdTe2,8,99,0.22573611000000002,0.545995,0.0097,0.15360000000000001,2.5836864,0.0036725997924804688
agm2000087239,CrCdTe3,10,8,0.052375530000000003,0.35509118,0.0,0.015600000000000001,6.8139806,0.046819448471069336
agm2000087240,CrCo2Te3,12,8,0.28843373,0.4534009,0.0,0.0386,14.100222,0.003398895263671875
agm2000087241,Cr(CoAs)3,14,35,0.24976519,0.508251,0.0,0.0045000000000000005,19.155722,0.0031280517578125
agm2000087242,CrCoAs3,10,99,0.22977009999999998,0.5092698999999999,0.0,0.010100000000000001,5.8917513,0.0062961578369140625
agm2000087243,CrCoSe3,10,6,-0.15501373000000002,0.26220217,0.0,0.0029000000000000002,7.468668,0.001325368881225586
agm2000087244,CrCu2As3,12,1,0.26664877,0.33472708,0.0,0.0005,7.675241,0.0021059513092041016
agm2000087245,Cr(CuSe)2,10,8,0.29704207,0.6373890999999999,0.1119,0.30360000000000004,2.169526,0.09542059898376465
agm2000087246,CrCu2Se3,12,35,-0.036899224,0.32023278,0.0,0.0385,8.050976,0.14476823806762695
agm2000087247,Cr(CuAs)3,14,8,0.24700788,0.3053607,0.0,0.0268,7.6578994,0.022674560546875
agm2000087248,Cr(CuSe)3,14,35,0.00968462,0.31579778000000003,0.0,0.0439,6.06342,0.004223823547363281
agm2000087249,Cr(CuTe)3,14,35,0.11801713,0.24841338000000002,0.0,0.0007,7.1705794,0.0034286975860595703
agm2000087250,CrCuAs2,8,8,0.18358701,0.28570446,0.0,0.0008,3.0285122,0.0010972023010253906
agm2000087251,CrCuI3,10,8,-0.053986304000000006,0.27688637,0.3295,0.3538,1.9089766,0.00012636184692382812
agm2000087252,CrCuSe3,10,25,-0.21120021,0.16443138000000002,0.0,0.07690000000000001,5.449724,0.0025229454040527344
agm2000087253,CrCuTe3,10,8,0.27330753,0.4391891,0.0,0.0048000000000000004,4.531735,0.0036499500274658203
agm2000087254,Cr(FeAs)3,14,35,0.3032062,0.48352072,0.0,0.0026000000000000003,14.543792,0.002117633819580078
agm2000087255,CrFeSe3,10,25,-0.22712119,0.20505013,0.0,0.0362,3.977102,1.2285709381103516
agm2000087256,CrGaAs3,10,6,0.1399683,0.36318538,0.0,0.0088,4.935012,0.0013687610626220703
agm2000087257,CrGaSe3,10,8,-0.13427903,0.44566324,0.0,0.0756,3.1558517999999998,0.002776622772216797
agm2000087258,CrGaTe3,10,8,0.03336428,0.305736,0.0,0.0888,3.7469394,0.0023903846740722656
agm2000087259,CrGeAs3,10,8,0.38471296,0.49804273,0.0,0.0239,4.452553,0.0006861686706542969
agm2000087260,CrGeSe3,10,8,0.016636984,0.41823134,0.017400000000000002,0.017400000000000002,8.136046,0.4559173583984375
agm2000087261,CrGeTe3,10,8,0.16265014,0.32828456,0.0,0.029,8.115608,0.0009691715240478516
agm2000087267,CrIn2Te3,12,8,0.25060025,0.5352996,0.0,0.0094,5.316935,0.00014495849609375
agm2000087268,Cr(InTe)3,14,8,0.08110726,0.37039137,0.0,0.011600000000000001,5.082945,0.004908323287963867
agm2000087269,CrInI3,10,35,-0.23289815,0.17857282,0.0,0.013900000000000001,7.8478,0.0012049674987792969
agm2000087270,CrInTe2,8,99,0.21746764000000002,0.47576755,0.0,0.0221,4.3738513,0.0018503665924072266
agm2000087271,CrInTe3,10,35,0.07908609,0.34611252000000003,0.0,0.008,6.357327,0.0008385181427001953
agm2000087272,Mn2CrAs3,12,1,0.10959633,0.35603994,0.0,0.0008,6.679926,0.0041828155517578125
agm2000087273,Mn2CrSe3,12,35,-0.25004375,0.19284604,0.0,0.037700000000000004,5.3575416,0.003101825714111328
agm2000087274,Mn2CrTe3,12,35,0.21193004000000001,0.38337108000000003,0.0,0.0044,9.584868,0.007484912872314453
agm2000087275,MnCrAs3,10,8,0.33933127,0.54299945,0.0,0.0117,2.9475358,0.0024814605712890625
agm2000087276,MnCrSe2,8,99,-0.027576856,0.43163157,0.0,0.0747,2.0434718,0.09412908554077148
agm2000087277,Nb2CrTe3,12,8,0.12562157000000002,0.51949215,0.0,0.006200000000000001,10.466538,0.002976655960083008
agm2000087278,NbCrTe3,10,156,-0.006669946,0.34637526,0.0,0.0059,3.587081,0.0020821094512939453
agm2000087279,CrNi2As3,12,35,0.055348918000000004,0.31839803,0.0,0.0799,8.044921,0.017679691314697266
agm2000087280,CrNi2Se3,12,8,-0.06852454,0.32856688,0.0,0.0082,7.5646744,0.15193915367126465
agm2000087281,Cr(NiAs)3,14,6,0.03315025,0.31289756,0.0,0.0023,11.743433,0.0003695487976074219
agm2000087282,CrNiAs3,10,25,0.05658324,0.29574439999999996,0.0,0.0114,6.1850085,0.004743099212646484
agm2000087283,CrNiSe2,8,49,-0.3613149,0.05777563,0.0,0.06570000000000001,3.4855542,0.009254932403564453
agm2000087284,CrNiSe3,10,1,-0.16024561,0.2605416,0.0,0.0036000000000000003,3.4502568,0.14500951766967773
agm2000087285,CrNiTe3,10,8,0.27064183,0.48589933,0.0,0.0004,7.8890514,0.00029921531677246094
agm2000087286,Rb2CrTe2,10,65,-0.12207778,0.5675357,0.0055000000000000005,0.006,8.565039,0.009392023086547852
agm2000087287,Rb2CrTe3,12,8,-0.24586001000000002,0.39811602,0.0123,0.0143,13.902623,0.5995879173278809
agm2000087288,RbCrI3,10,8,-0.58893925,0.23131917000000002,0.5508000000000001,0.5508000000000001,-0.189808,0.08959579467773438
agm2000087289,CrSbTe3,10,1,0.22273488,0.396455,0.35860000000000003,0.362,0.9830836,0.01905989646911621
agm2000087290,Cr(AgSe)2,10,99,0.24278767,0.5481984999999999,0.0,0.0285,4.5934396,0.006385087966918945
agm2000087291,CrAgSe2,8,8,0.08684468000000001,0.46860823,0.0,0.031900000000000005,5.850178,0.0003001689910888672
agm2000087294,BaCrSe2,8,99,-0.6244474999999999,0.6219323999999999,0.0,0.0,3.9674579999999997,0.0013270378112792969
agm2000087295,CrSe2Br,8,35,-0.25943148,0.24626885,0.0,0.0228,2.909644,0.0006227493286132812
agm2000087296,Cr(SeI)2,10,8,-0.0072727976,0.31167886,0.2384,0.3083,3.8129232,0.4789273738861084
agm2000087297,Cr(InSe)2,10,35,-0.043795396,0.3731738,0.0,0.0016,3.4443123,6.914138793945312e-05
agm2000087299,CrPdSe2,8,99,-0.052560028,0.36847934,0.0,0.0634,2.397693,0.0017409324645996094
agm2000087301,RbCrSe2,8,35,-0.26122493,0.5300136999999999,0.0,0.006500000000000001,2.5142767,0.0006933212280273438
agm2000087302,CrSnSe2,8,156,-0.18034315,0.26005393,0.0,0.0002,5.3062186,0.0003218650817871094
agm2000087303,CrTeSe2,8,1,-0.054506570000000004,0.31438047,0.21580000000000002,0.3532,1.034618,0.024596691131591797
agm2000087306,CrAg2Se3,12,8,-0.04263297,0.23659892000000002,0.0,0.0572,3.7226965,0.00570988655090332
agm2000087307,Cr(AgSe)3,14,8,-0.004897508,0.24030541,0.0,0.001,5.966685,0.0013740062713623047
agm2000087308,CrAgSe3,10,8,0.114022546,0.4326892,0.0,0.0015,4.97313,0.0006871223449707031
agm2000087311,BaCrSe3,10,35,-0.6352492,0.4804577,0.0008,0.0008,5.0097394,0.005605936050415039
agm2000087312,CrCd2Se3,12,8,-0.24942014,0.31899849999999996,0.0,0.0415,2.40032,0.02624988555908203
agm2000087313,CrCdSe3,10,1,-0.2101198,0.33646685,0.0,0.0166,3.7271096999999997,0.0004925727844238281
agm2000087314,Cs3CrSe3,14,8,-0.7408781600000001,0.21472383,0.4277,0.4277,0.09881795,0.0025463104248046875
agm2000087315,CsCrSe3,10,25,-0.45735729999999997,0.26311442,0.0,0.023700000000000002,2.6858695,0.19016504287719727
agm2000087320,CrIn2Se3,12,35,-0.11216736000000001,0.38239583,0.0,0.0236,3.54263,0.007227182388305664
agm2000087321,Cr(InSe)3,14,6,-0.20208383,0.24466889,0.0,0.0159,1.0817301,0.0006003379821777344
agm2000087322,CrInSe3,10,8,-0.19869675,0.33090929999999996,0.0,0.006500000000000001,4.2135644,0.0002608299255371094
agm2000087323,LaCrSe3,10,99,-1.040167,0.25464657,0.0,0.0327,1.7612921,0.012464046478271484
agm2000087324,NbCrSe3,10,6,-0.36676893,0.37225756,0.0,0.0001,4.6292343,0.0014624595642089844
agm2000087327,CrPd2Se3,12,8,-0.08833311,0.30639574,0.0,0.010700000000000001,8.636232,0.0006525516510009766
agm2000087328,CrPdSe3,10,6,-0.25183088,0.17178287,0.0,0.0067,6.8307858,0.0029740333557128906
agm2000087330,Rb2CrSe3,12,8,-0.57049024,0.29918665,0.0051,0.015300000000000001,12.3459635,0.5194261074066162
agm2000087331,RbCrSe3,10,8,-0.22521424,0.47640646000000003,0.0,0.0665,4.924873,0.0006139278411865234
agm2000087333,CrRhSe3,10,8,-0.09896581,0.37348166,0.0,0.004200000000000001,6.066768,0.012066841125488281
agm2000087334,CrRuSe3,10,6,-0.1886342,0.26737228,0.0,0.06420000000000001,3.7296286,0.5257482528686523
agm2000087336,CrSnSe3,10,8,0.08905800400000001,0.5594954,0.0,0.0257,6.153038,0.0031363964080810547
agm2000087337,SrCrSe3,10,8,-0.6769634999999999,0.44683978,0.0,0.07350000000000001,3.0360272,0.0009515285491943359
agm2000087342,CrSeBr3,10,8,-0.37647605,0.2469855,0.0669,0.0669,6.685674,0.001112222671508789
agm2000087344,CrSeI3,10,1,-0.062484205,0.26838848,0.1452,0.24530000000000002,5.624583,0.0005543231964111328
agm2000087345,CrSeI,6,156,-0.4312504,0.050795507000000004,0.7531,0.8849,-0.0735088,0.0013267993927001953
agm2000087346,CrTeSe,6,6,0.07598939,0.43568759999999995,0.0,0.0098,5.1434383,0.00029659271240234375
agm2000087348,CrSnTe2,8,99,0.13871293,0.3726024,0.0,0.0148,1.5195796000000001,0.0017383098602294922
agm2000087349,SrCrTe2,8,25,-0.45302126000000004,0.51022017,0.0,0.0041,5.8264949999999995,0.003221273422241211
agm2000087353,BaCrTe3,10,8,-0.3018591,0.53284496,0.0,0.0006000000000000001,2.0535824,0.0009467601776123047
agm2000087359,LaCrTe3,10,8,-0.63674515,0.2790394,0.0,0.0054,5.8208175,0.004454135894775391
agm2000087368,CrTeI3,10,1,-0.11626346,0.21460922000000002,0.0,0.045700000000000005,4.110289,0.0021810531616210938
agm2000087373,Zn2CrAs3,12,8,0.15478647,0.30282915,0.0,0.0055000000000000005,3.7812755,0.001489400863647461
agm2000087374,Zn2CrSe3,12,8,-0.3083641,0.31761834,0.0,0.1077,2.3509798,0.00016427040100097656
agm2000087375,Zn2CrTe3,12,8,0.030513873,0.40164837000000003,0.26430000000000003,0.26430000000000003,0.22590715,0.005114316940307617
agm2000087376,ZnCrSe3,10,6,-0.2941021,0.28602135,0.0,0.0027,2.618884,0.003021717071533203
agm2000087377,ZnCrTe3,10,8,0.1461964,0.45120597,0.0,0.0108,6.7173743,0.0022695064544677734
agm2000087379,Cu2Ag2Te3,14,8,0.104462944,0.16882117,0.6475000000000001,0.654,-0.23548319999999998,0.007300138473510742
agm2000087380,Ba(CuAs)2,10,35,0.19315901,0.71176404,0.0,0.042,10.011771,0.013683795928955078
agm2000087381,Cd(CuAs)2,10,25,0.32924917,0.3829004,0.0,0.0367,3.7194939,0.018212080001831055
agm2000087382,In3(CuAs)2,14,35,0.32530686000000003,0.46766242,0.0,0.0,5.1451807,0.002111673355102539
agm2000087383,In(CuAs)2,10,35,0.28525946,0.38168369999999996,0.0,0.0,3.0938087,0.02208089828491211
agm2000087385,Zr(CuAs)2,10,35,0.27469313,0.7810612,0.0,0.10930000000000001,2.6749096,0.0002789497375488281
agm2000087386,Cu2(AgAs)3,16,1,0.35954368000000003,0.35954368000000003,0.0,0.09580000000000001,2.0730937,0.09646081924438477
agm2000087387,Cu2MoAs3,12,99,0.21287039,0.34418115,0.0,0.0015,9.571399,0.01257634162902832
agm2000087388,NbCu2As3,12,35,0.2300334,0.50122005,0.0,0.08370000000000001,4.5875025,0.0006597042083740234
agm2000087391,Cu2AgAs,8,8,0.3962346,0.3962346,0.0,0.1245,2.6980095,0.0006897449493408203
agm2000087392,CsCu2As,8,8,0.08033925,0.309048,0.0025,0.587,1.1988037,0.0013468265533447266
agm2000087393,InCu2As,8,183,0.23252368,0.353054,0.0,0.0673,3.705395,0.007054567337036133
agm2000087394,Cu2AsI,8,8,0.41526788000000003,0.49658024,0.09860000000000001,0.09860000000000001,1.4014976,0.005997657775878906
agm2000087395,RbCu2As,8,8,0.10448457,0.32235554,0.0,0.5103,1.8835145999999998,0.011926651000976562
agm2000087396,Cu2TeBr2,10,8,0.0021627670000000003,0.25775743,0.0,0.0674,7.641953,0.005275249481201172
agm2000087397,Cu2AgBr3,12,8,-0.21781997,0.09350504,1.6120999999999999,1.6120999999999999,0.0,1.578233003616333
agm2000087399,CsCu2Br3,12,35,-0.59035474,0.21085224,1.4529,1.4529,-0.00030659999999999997,0.8761029243469238
agm2000087400,Cu2IBr3,12,1,-0.10605055000000001,0.15703006,0.4723,0.518,-0.6040805,0.0005755424499511719
agm2000087402,Cu2IBr,8,35,-0.17805865,0.051656257000000004,1.7473,1.7473,0.0,2.480109453201294
agm2000087403,Cd2Cu2Te3,14,1,-0.05702226,0.22896619,0.8454,1.024,-0.0378994,1.2002882957458496
agm2000087404,Cd(CuTe)2,10,35,0.34340975,0.5592271,0.0,0.004200000000000001,3.6574163,0.0009560585021972656
agm2000087405,CdCu2Te3,12,1,-0.058419768000000004,0.1439781,0.2555,0.5288,0.787169,0.19576740264892578
agm2000087406,Cu2GeAs2,10,35,0.33614352000000003,0.36782476000000003,0.0,0.0492,2.9269287999999998,0.0022704601287841797
agm2000087407,Cu2GeSe3,12,8,-0.020928854,0.23786853,0.1444,0.1444,2.3014784,0.15618300437927246
agm2000087408,CsCu2I3,12,35,-0.55133146,0.07910823,1.5319,1.5319,0.0,1.0883469581604004
agm2000087409,Nb2Cu2Te3,14,8,0.33848464,0.6770600999999999,0.3437,0.41100000000000003,0.470775,0.12870216369628906
agm2000087410,Cd(CuSe)2,10,8,-0.1460753,0.17522612,0.9607,1.0169,-0.0179707,0.13872575759887695
agm2000087411,Nb(CuSe)2,10,8,0.31046215,0.82919776,0.0,0.0,4.3970695,0.00022864341735839844
agm2000087412,Cu2PdSe2,10,8,0.20425864,0.4052541,0.0,0.2228,3.7768538,0.000949859619140625
agm2000087414,Cu2SnSe2,10,8,-0.14341053,0.12592381,0.4428,0.4428,0.018153199999999998,0.8496992588043213
agm2000087415,Sr(CuSe)2,10,8,-0.44007179999999996,0.45844623,0.10830000000000001,0.10830000000000001,1.0903281,0.015344858169555664
agm2000087416,Cu2Ag2Se3,14,8,0.06431919,0.16774572000000001,0.7586,0.7891,-0.137042,0.4112706184387207
agm2000087418,BaCu2Se3,12,8,-0.4328899,0.34004438,0.7772,0.7772,-0.43769,1.4521257877349854
agm2000087419,Cd2Cu2Se3,14,8,-0.18258215,0.22654529999999998,1.8274,1.9629,0.0,1.9652860164642334
agm2000087420,CdCu2Se3,12,35,-0.03508079,0.26358664,0.0,0.040100000000000004,5.1744833,0.011530637741088867
agm2000087425,InCu2Se3,12,8,-0.14674751,0.204563,0.0,0.0,7.511384,0.002094745635986328
agm2000087426,NbCu2Se3,12,35,0.0036248316,0.5697329999999999,0.0,0.023200000000000002,6.3979983,0.0026574134826660156
agm2000087429,Cu2Pd2Se3,14,35,0.18121319,0.41657000000000005,0.040100000000000004,0.0597,4.4132314,0.3260915279388428
agm2000087430,Cu2PdSe3,12,8,0.07210106,0.27895758,0.0,0.1014,10.514398,0.0004677772521972656
agm2000087433,Cu2RhSe3,12,8,0.05388655,0.33901837,0.0,0.0,11.037578,0.009299039840698242
agm2000087434,Cu2SnSe3,12,8,-0.028075587000000003,0.27470854,0.8046000000000001,0.8046000000000001,-0.1152024,0.631556510925293
agm2000087435,Sr2Cu2Se3,14,8,-0.8287376,0.40498504,1.7179,1.7179,0.0,1.524143934249878
agm2000087436,ZrCu2Se3,12,6,-0.6231895,0.12941921,0.7827000000000001,0.9393,-0.0446726,0.0022597312927246094
agm2000087437,Cu2SeBr2,10,8,-0.016168654,0.25192824,0.0,0.0159,7.825639,0.2146749496459961
agm2000087438,Cu2SeI2,10,35,-0.0231613,0.1335988,0.0,0.0051,6.2469206,0.0004870891571044922
agm2000087439,Cu2TeSe,8,99,-0.06729003,0.03821266,0.0,0.0531,3.603841,0.0018570423126220703
agm2000087440,Cu2SnTe3,12,8,0.01664312,0.17316316,0.1391,0.1391,2.3449354,0.3609278202056885
agm2000087441,SrCu2Te3,12,35,-0.44026689999999996,0.19078599000000002,0.0,0.0334,7.1811686,0.01522064208984375
agm2000087446,Cu2TeI2,10,38,0.07554427500000001,0.21850914000000002,0.38570000000000004,0.5462,0.34154799999999996,0.9433553218841553
agm2000087447,Zn2Cu2Te3,14,8,-0.049472675,0.23979278,1.6458,1.7534,0.0,1.2782700061798096
agm2000087448,Zn(CuAs)2,10,8,0.2915609,0.3867115,0.0,0.0671,2.5110812,0.0054852962493896484
agm2000087449,Zn(CuSe)2,10,6,-0.12256522500000001,0.23227297,0.1617,0.1617,0.7436062999999999,0.5286716222763062
agm2000087450,Zn(CuTe)2,10,35,0.21759194,0.43570322,1.5754000000000001,1.5754000000000001,-5.8e-05,1.5809712409973145
agm2000087451,ZrCu2Te3,12,35,-0.30164123,0.20668229999999999,1.0325,1.305,-0.0255425,0.6611185073852539
agm2000087452,Cu3AgTe2,12,1,0.32789698,0.3802067,0.0,0.25630000000000003,5.1005425,0.007880449295043945
agm2000087453,Cu3AgTe3,14,8,0.12310163,0.18726714,0.11280000000000001,0.11280000000000001,11.653626,0.000652313232421875
agm2000087454,Cu3AgAs2,12,35,0.47714618000000003,0.47714618000000003,0.0,0.0224,3.310445,0.015919208526611328
agm2000087455,CdCu3As2,12,8,0.33000523,0.37471458,0.0,0.0,4.068775,0.0014879703521728516
agm2000087458,In3Cu3As2,16,8,0.24473344,0.36929455,0.0,0.0219,6.5761313,0.0006196498870849609
agm2000087459,InCu3As2,12,35,0.35891485,0.4392684,0.0,0.13820000000000002,3.5172453,0.003604412078857422
agm2000087461,NbCu3As2,12,35,0.4722336,0.7434202400000001,0.0,0.0344,5.836214,0.0010752677917480469
agm2000087463,Cu3SbAs2,12,8,0.22166616,0.22593568,0.0,0.08070000000000001,3.3530796,0.0010101795196533203
agm2000087464,Cu3SnAs2,12,35,0.39451393,0.4307145,0.0,0.0,3.9853797,0.004866838455200195
agm2000087465,SrCu3As2,12,35,0.21202858,0.6586715,0.0,0.0,7.715507,0.003245115280151367
agm2000087467,YCu3As2,12,35,0.09604857,0.645674,0.0,0.011300000000000001,6.1655693,4.220008850097656e-05
agm2000087468,Cu3AgAs3,14,1,0.28773525,0.28773525,0.0,0.0279,2.881839,0.0012903213500976562
agm2000087476,In(CuAs)3,14,6,0.13714603,0.20602049,0.0,0.0,6.0189724,0.0016782283782958984
agm2000087477,Nb2(CuAs)3,16,8,0.21354587,0.5902337400000001,0.0,0.018600000000000002,7.678558,0.0024607181549072266
agm2000087478,Nb(CuAs)3,14,35,0.041374628000000004,0.27382029999999996,0.0,0.0,4.2377057,0.0028395652770996094
agm2000087482,Cu3Sn2As3,16,8,0.23436385,0.2886647,0.22610000000000002,0.4953,0.8309346,0.15317082405090332
agm2000087483,Sr2(CuAs)3,16,8,-0.2909412,0.3487108,0.0,0.1421,1.7686311,0.010034322738647461
agm2000087490,Zr(CuAs)3,14,8,0.29371464,0.6554061,0.0,0.22440000000000002,2.5552359,0.055428266525268555
agm2000087491,Cu3AsBr,10,35,-0.035560537,0.08360271,0.0,0.0441,3.3153708,0.011929750442504883
agm2000087492,Cu3AsI2,12,8,0.20782599000000002,0.3162425,0.3859,0.48960000000000004,-0.1029655,0.847632884979248
agm2000087493,Cu3AsI3,14,8,0.057887197,0.19727981,0.0,0.025400000000000002,6.059897,0.015501260757446289
agm2000087494,Cu3AsI,10,99,0.06829589600000001,0.13334578,0.0,0.005,2.5355926,0.0073659420013427734
agm2000087495,Cu3AsSe,10,99,0.09421269600000001,0.17619081,0.0,0.0131,3.3249204,0.00403285026550293
agm2000087496,Cu3IBr2,12,157,-0.15491451,0.09716378,2.0606,2.0606,0.0,3.0543620586395264
agm2000087497,Cu3(TeBr)2,14,1,-0.09521615,0.10817683,0.0,0.0,6.080614,0.004273176193237305
agm2000087498,Cu3TeBr2,12,35,0.22990134,0.45206764,0.0,0.0,3.0192664,0.0015087127685546875
agm2000087499,Cu3I2Br,12,157,-0.10226263000000001,0.10508887500000001,1.8969,1.8969,0.0,2.95959210395813
agm2000087500,Cd(CuTe)3,14,8,0.15476498,0.32974559999999997,0.0,0.0,2.9543796,0.0006673336029052734
agm2000087501,Ga2(CuAs)3,16,8,0.37451777,0.55142164,0.14450000000000002,0.297,3.5640543,0.0017399787902832031
agm2000087502,GaCu3As2,12,8,0.28920028000000003,0.4071362,0.0,0.1942,2.0694926,0.00498652458190918
agm2000087503,Ga(CuTe)3,14,8,0.08349198000000001,0.26866406,1.1192,1.1192,-0.028888999999999998,0.6291244029998779
agm2000087504,Cu3GeAs3,14,8,0.20289001,0.22551946,0.0,0.054700000000000006,3.3934884,0.0020813941955566406
agm2000087505,In(CuTe)3,14,8,-0.026521346,0.15235147000000002,0.0,0.006200000000000001,6.3089976,0.006536960601806641
agm2000087506,Cu3AgSe2,12,35,0.20508075,0.32145476,0.0683,0.0683,1.6857810999999998,0.010967493057250977
agm2000087508,Cu3(SeI)2,14,8,0.029550172000000003,0.17970878,0.0,0.0053,8.370972,0.020411014556884766
agm2000087510,Cu3Ag2Se3,16,8,-0.00585614,0.10509515,0.0,0.074,8.728613,0.0023193359375
agm2000087511,Cu3AgSe3,14,8,0.042638306,0.16331969,0.1245,0.23440000000000003,3.815172,0.08182382583618164
agm2000087512,Ba(CuSe)3,14,8,-0.3146949,0.37119514000000003,0.0,0.0,13.734562,0.0019154548645019531
agm2000087514,Cs(CuSe)3,14,8,-0.31173187,0.1378122,0.0,0.0813,11.494016,0.0007081031799316406
agm2000087516,Cu3PdSe3,14,1,-0.015505194000000002,0.17603259999999998,0.0,0.0,8.556707,0.0016853809356689453
agm2000087517,Rb(CuSe)3,14,35,-0.18329118,0.25072545,0.0,0.0159,6.2429113,0.008418083190917969
agm2000087518,Cu3RhSe3,14,8,0.035122838,0.27952155,0.0,0.0495,7.790989,0.019944190979003906
agm2000087519,Cu3SbSe3,14,8,-0.052126948000000006,0.11800867,0.5871000000000001,0.6477,-0.2972071,0.6792037487030029
agm2000087522,Y(CuSe)3,14,157,-0.42084345,0.3338524,0.0,0.0218,2.4970055,0.006855487823486328
agm2000087523,Cu3SeBr,10,99,-0.052849520000000004,0.13569692,0.0,0.5819,1.3745118,0.0053539276123046875
agm2000087524,Cu3SnTe3,14,8,0.0037995665,0.1379596,0.0,0.0285,3.3752124,0.0006511211395263672
agm2000087525,Cs(CuTe)3,14,8,-0.16402219,0.17560504,0.0,0.037200000000000004,5.531128,0.00021457672119140625
agm2000087533,Y(CuTe)3,14,8,-0.24991716,0.29643562,0.2513,0.2513,0.2423091,0.19556188583374023
agm2000087534,ZnCu3As2,12,1,0.35898092,0.43827309999999997,0.0,0.0,3.7786896,0.0047664642333984375
agm2000087535,Zn(CuSe)3,14,6,-0.17849608,0.12483435,0.0,0.0012000000000000001,3.1179997999999998,0.0004677772521972656
agm2000087536,Zn(CuTe)3,14,8,0.025703736,0.20232286,0.0,0.0,4.142213,0.00043582916259765625
agm2000087537,CuAg3Te2,12,5,-0.004721273000000001,0.04803811,0.8606,0.8606,-0.05475000000000001,0.01925516128540039
agm2000087538,CuAgI2,8,1,-0.16592088,0.044309948,2.0014,2.0014,0.0,2.3812978267669678
agm2000087539,CuAgTe2,8,99,0.2065079,0.26282138,0.0,0.07980000000000001,3.5127137,0.0039904117584228516
agm2000087540,CuAgTe,6,156,0.16092548,0.21346003,0.0038,0.0038,0.5582168,0.07566285133361816
agm2000087541,CuAg3As2,12,35,0.27913517,0.27913517,0.0,0.031200000000000002,5.592261,0.0011565685272216797
agm2000087542,Ba2CuAs2,10,8,-0.55805707,0.31986672,0.0,0.0,9.18012,0.003387928009033203
agm2000087543,Cd2CuAs2,10,8,0.29026812,0.36755243,0.0,0.0,5.1095905,0.016748666763305664
agm2000087545,In3CuAs2,12,8,0.22298428,0.386716,0.09040000000000001,0.1506,2.46048,0.2846333980560303
agm2000087547,Cu(SnAs)2,10,8,0.3169802,0.391499,0.0,0.0,4.184398,0.0019669532775878906
agm2000087548,Cu(AgAs)3,14,8,0.44575602000000003,0.44575602000000003,0.0,0.0567,5.1990542,0.0010943412780761719
agm2000087549,CuMo2As3,12,8,0.2762944,0.5119600000000001,0.0,0.0079,6.0872684,0.0008649826049804688
agm2000087550,Nb2CuAs3,12,8,0.14403605,0.64628655,0.0,0.020800000000000003,7.547875,0.02062082290649414
agm2000087552,CuAgAs,12,28,0.5332226,0.5332226,0.0,0.006,8.447095,0.0015344619750976562
agm2000087553,CdCuAs,6,156,0.2221945,0.28659806,0.0,0.0521,1.2740602,0.0013539791107177734
agm2000087554,CdCuAs,12,6,0.32433668,0.38874024,0.0,0.0167,3.284048,0.0053577423095703125
agm2000087555,InCuAs,6,99,0.5619712,0.7226783,0.0,0.0,3.236558,0.0012409687042236328
agm2000087556,NbCuAs,6,99,0.41168982,0.87381756,0.0,0.0,7.5222173,0.0014896392822265625
agm2000087559,CuSnAs,6,156,0.3288741,0.39097309999999996,0.0,0.0089,2.1967623,0.010244369506835938
agm2000087560,CuSnAs,12,35,0.37238082,0.43447979999999997,0.0,0.061900000000000004,4.818258,0.0014274120330810547
agm2000087561,CuSnAs,18,157,0.27591119999999997,0.3380102,0.0,0.0828,8.877903,0.0014264583587646484
agm2000087565,CuAgBr2,8,38,-0.16002469,0.15856028,1.159,1.159,-0.002619,1.3249497413635254
agm2000087567,CsCuBr2,8,65,-0.88474244,0.1686655,2.8508,2.8508,0.0,2.5115725994110107
agm2000087568,InCuBr2,8,8,-0.3769594,0.20635946,1.8429000000000002,2.2608,0.0,1.187978982925415
agm2000087571,BaCuBr3,10,8,-1.2578136,0.19105136,1.1212,1.1212,-0.0033095999999999998,1.2832825183868408
agm2000087572,CdCuBr3,10,8,-0.46078923,0.17368954,1.4914,1.4914,-0.00025979999999999997,1.6554570198059082
agm2000087573,CsCuBr3,10,8,-0.43212017,0.49262482,0.0,0.0025,3.7630505999999997,0.014522075653076172
agm2000087575,InCuBr3,10,8,-0.39675277000000003,0.2568164,0.2174,0.27140000000000003,3.7977018,0.0003027915954589844
