jid,sk_gap,alignn_gap,dft_gap
cc-211,6.533251,3.9122567176818848,7.25401134545548
cc-215,13.362604,5.299496173858643,8.446686404617136
cc-219,4.655945,3.3169140815734863,5.800651206057261
cc-223,13.869941,5.284963607788086,8.434169166943981
cc-227,15.328832,5.266383171081543,9.875012068669045
cc-231,5.746564,4.057069778442383,6.39358731235734
cc-235,13.445757,5.095154762268066,8.839890935871662
cc-239,15.253101,5.589189052581787,10.801287656482478
cc-243,14.729033,4.781820297241211,9.114725936956141
cc-247,15.042381,5.681588649749756,10.332163357601642
cc-251,15.616804,5.212759494781494,10.132976010281011
cc-255,14.200533,4.645790100097656,9.189829362995068
cc-259,6.584952,5.1976799964904785,7.566398059559424
cc-263,6.914837,5.1169962882995605,7.73157117407257
cc-267,5.699767,3.6286845207214355,5.908952523316294
cc-271,14.700272,5.037464618682861,9.154454560875283
cc-275,12.545304,4.387624263763428,9.021390882132401
cc-279,5.291724,4.487915992736816,2.5173253416163495
cc-283,14.72823,4.805894374847412,9.195271640244265
cc-287,6.639529,4.582866668701172,7.7049040155515005
cc-291,13.633053,4.876147270202637,9.054044545627587
cc-295,4.186583,3.2609975337982178,4.448245309631658
cc-299,7.048718,4.546141624450684,8.38899826577564
cc-303,5.077986,4.520496368408203,7.137818726185111
cc-307,8.295759,4.586935997009277,9.18275440257111
cc-311,1.873289,3.0603580474853516,2.6103882825776292
cc-315,2.761023,2.084517240524292,3.353803354818021
cc-319,14.15217,4.888054370880127,9.40724833910051
cc-323,10.750268,4.4924468994140625,9.583306008112054
cc-327,5.221386,3.243988037109375,6.89318836383368
cc-331,4.076094,3.5987818241119385,5.7775215277481715
cc-335,9.538798,3.299598455429077,6.287190792135528
cc-339,14.524525,5.531250953674316,9.920182969837384
cc-343,3.153889,2.453152656555176,4.726617790928116
cc-347,9.391584,5.4193315505981445,9.134590248915712
cc-351,19.961132,6.313999176025391,11.933009210453116
cc-355,5.380449,3.340944766998291,6.341069336902584
cc-359,6.574254,4.386574745178223,6.585971813116476
cc-363,6.731846,4.227869510650635,8.36450801815425
cc-367,12.473385,5.454619407653809,7.84721956561802
cc-371,6.484474,1.9529392719268799,6.46161577797231
cc-375,4.905721,3.041452646255493,5.5658169427543855
cc-379,4.067987,2.94028377532959,4.168784372885362
cc-383,6.117263,3.531707763671875,6.414540079766751
cc-387,4.345075,3.3130621910095215,5.710309403720581
cc-391,8.166042,3.916780948638916,8.402876072761094
cc-395,14.190683,4.721090316772461,8.173211972844955
cc-399,13.862723,5.196155548095703,9.576503161550557
cc-403,7.523443,1.0555552244186401,7.943819986791276
cc-407,10.22843,4.112460613250732,7.07305562691966
cc-411,5.420411,3.8458445072174072,6.417533332253809
cc-415,10.296265,4.959808349609375,8.632540172677233
cc-419,10.977531,4.698154449462891,8.1620553044841
cc-423,2.275122,2.319723606109619,5.314655847703917
cc-427,10.224632,5.261569023132324,8.609138380505684
cc-431,6.464974,3.5656192302703857,6.813731115995395
cc-435,7.088363,4.797609806060791,7.941643075891597
cc-439,6.447453,4.2493696212768555,6.9364544679648015
cc-443,14.104336,4.62296199798584,8.923702005509305
cc-447,15.066666,5.33957576751709,10.54223525942067
cc-451,5.967227,4.4506025314331055,6.737811348369088
cc-455,20.88538,6.49259090423584,11.925934250029162
cc-459,6.075536,3.802908420562744,6.856180878539137
cc-463,8.82988,3.605818271636963,6.302157054570821
cc-467,11.593739,4.171108245849609,7.7370134513217685
cc-471,14.149112,4.681819438934326,9.967258668042945
cc-475,13.838206,5.032689571380615,8.992546812711653
cc-479,6.291071,3.593041181564331,7.582452777444556
cc-483,5.013405,3.5177857875823975,6.099160113175749
cc-487,18.021809,6.501828193664551,11.370821970611006
cc-491,8.151592,3.1268701553344727,5.847999018125281
cc-495,5.252209,2.872030735015869,6.567740184331664
cc-499,5.258649,3.4200448989868164,5.595749467624972
cc-503,9.865332,5.024499893188477,7.852117615142297
cc-507,7.470283,4.104133129119873,9.743308959238462
cc-511,5.609392,3.5766685009002686,6.292360955522265
cc-515,21.279848,6.3556718826293945,13.794812257403617
cc-519,4.671036,3.937976837158203,5.448263754171718
cc-523,6.333842,4.030093669891357,7.479865851297181
cc-527,4.598654,3.3858485221862793,5.956300335384313
cc-531,10.459112,5.191604137420654,8.706555143266321
cc-535,5.113587,3.424941062927246,6.344334703252102
cc-539,4.2075,3.0137414932250977,4.675460384785658
cc-543,2.711311,3.437028408050537,3.7734029307311556
cc-547,8.745729,3.8169031143188477,8.727780024538191
cc-551,4.460565,3.793222665786743,5.438739768985621
cc-555,3.72178,3.243257522583008,5.05614767836703
cc-559,5.129107,3.0202391147613525,6.373723000397769
cc-563,11.057435,5.383340835571289,8.768869217769632
cc-567,2.965471,3.7405967712402344,3.6923129997181117
cc-571,6.050505,4.582069396972656,7.184894424390671
cc-575,9.964724,4.333736419677734,7.045027899086294
cc-579,5.891412,3.6364316940307617,2.8370591300067085
cc-583,5.559657,2.493565797805786,2.0672490131077086
cc-587,6.860677,3.0651798248291016,2.9165163778449936
cc-591,2.614233,2.126640796661377,1.9924177009312414
cc-595,5.871806,4.277952671051025,6.6591704421181825
cc-599,10.680125,4.75853157043457,7.649120673747227
cc-603,10.263929,3.895954132080078,8.674989935220975
cc-607,10.88794,5.100385665893555,8.741385717661183
cc-611,10.330378,4.001413345336914,7.09591319136629
cc-615,5.213039,3.7040255069732666,6.249639079116064
cc-619,4.888596,4.329422950744629,6.8003975367348595
cc-623,7.648322,3.308121681213379,1.5211164911507284
cc-627,5.061134,4.861774921417236,9.24751750183656
cc-631,5.057276,3.5544230937957764,7.033871230725437
cc-635,1.973454,4.098454475402832,3.398974255986361
cc-639,7.675907,2.5253827571868896,0.35837395685966233
cc-643,11.487468,0.8421010971069336,3.040872412989159
cc-647,6.530275,4.053971290588379,7.119587097400301
cc-651,32.326916,5.858238220214844,10.424409956975541
cc-655,3.839995,2.653390884399414,4.401441725288559
cc-659,13.973312,4.2730536460876465,7.903819249009674
cc-663,4.442868,2.94478702545166,5.337513412150546
cc-667,0.846351,4.197556495666504,3.322238146772675
cc-671,5.808447,3.16813325881958,7.0099252108289685
cc-675,3.630905,3.7452759742736816,4.542940933767696
cc-679,4.281409,3.7291419506073,5.229484208753974
cc-683,9.707117,2.900921106338501,9.572421453613657
cc-687,4.264349,3.26779842376709,5.155197124302426
cc-691,5.302667,3.5695552825927734,3.918167505559811
cc-695,6.241467,4.2659783363342285,7.153873444070244
cc-699,6.52223,3.686185359954834,255.7622683508033
cc-703,2.529914,0.4564583897590637,4.819680731889393
cc-707,18.631237,3.4549918174743652,5.930721632313084
cc-711,3.145721,2.6963753700256348,3.83109106957265
cc-715,4.471344,3.8482296466827393,7.287481350538045
cc-719,2.70684,3.721034288406372,4.859953583533457
cc-723,1.286988,3.0686769485473633,3.4596556473149134
cc-727,7.025482,4.4275007247924805,9.148468055901166
cc-731,3.383846,3.470362663269043,3.957896129478955
cc-735,9.93182,3.715716600418091,7.015095374215705
cc-739,8.349277,3.327319622039795,7.022986676227041
cc-743,5.007342,3.1532607078552246,6.666789630267059
cc-747,6.646032,4.102847576141357,7.2692497217532335
cc-751,6.779483,2.219458818435669,7.3998643757339755
cc-755,3.101725,3.2762038707733154,3.9388481591067626
cc-759,6.16081,3.942397117614746,7.221901909685214
cc-766,5.846656,3.8717541694641113,6.502977085066211
cc-770,5.854888,3.827061891555786,4.725257221615816
cc-774,8.608657,4.4604644775390625,6.8553645369517575
cc-778,7.15442,3.030311107635498,5.6727576907011175
cc-782,7.402114,3.54622745513916,6.855092423089296
cc-786,5.612095,3.653388500213623,3.7483684553848464
cc-790,15.907745,4.021545886993408,9.004791936522349
cc-794,4.901736,2.535181760787964,2.8106640853481006
cc-798,5.713615,3.1610965728759766,5.255062911825202
cc-802,5.580255,3.0867295265197754,6.548147986234551
cc-806,6.097409,3.7806973457336426,3.3992463698488207
cc-810,3.896687,2.068804979324341,1.9290151709780887
cc-814,4.851457,4.014418125152588,6.538896114910916
cc-818,14.367112,3.18190860748291,7.649120673747225
cc-822,7.915917,2.8014750480651855,6.6066524666634265
cc-826,8.642488,3.824227809906006,7.673066693643696
cc-830,19.651123,4.949411869049072,9.773241484109048
cc-834,19.695694,4.7138285636901855,7.862730055778234
cc-838,12.493354,4.155961990356445,8.421651929270826
cc-842,7.666987,5.740605354309082,9.036629258430157
cc-846,17.680656,4.162356376647949,9.627388453830553
cc-850,2.760625,3.321193218231201,5.75711298806368
cc-854,6.058942,3.7171878814697266,6.456989842310492
cc-858,7.387934,2.744284152984619,5.634389636094275
cc-862,6.237355,3.735325574874878,6.1892298016499705
cc-866,9.646741,3.7868289947509766,5.482277986979201
cc-870,2.639083,2.8628737926483154,3.9919103622864394
cc-874,3.057392,3.2995901107788086,4.386203348990805
cc-878,5.520522,3.0909042358398438,5.5601025516427285
cc-882,4.325235,2.948791027069092,5.278736817859213
cc-886,2.417015,2.87992000579834,7.041762532736775
cc-890,2.521827,2.128232955932617,3.7135378809899815
cc-894,4.537247,1.9558671712875366,3.7151705641647412
cc-898,3.210775,5.458244323730469,10.63393763106965
cc-902,6.490031,4.221337795257568,3.3614225429668974
cc-906,6.662689,4.83394193649292,8.143279447974368
cc-910,6.562228,4.9686174392700195,8.54464739510269
cc-914,1.555764,4.008091926574707,12.229613320534387
cc-918,6.603238,3.49113130569458,8.791454668353802
cc-922,12.708553,3.999056339263916,6.387872921245681
cc-926,9.308454,2.9457006454467773,8.016474388068064
cc-930,7.177094,4.986832618713379,5.257239822724881
cc-934,5.208192,2.83600115776062,6.514405867289527
cc-938,5.443498,3.0477547645568848,11.382250752834318
cc-942,5.979838,4.2113142013549805,6.915773814417849
cc-946,6.150679,3.6921989917755127,3.972590278051788
cc-950,5.568589,4.022322654724121,7.467076499761567
cc-954,10.565285,3.543612003326416,4.227288853314235
cc-958,4.407521,2.789116382598877,1.6607109025926476
cc-962,3.049144,2.1529622077941895,1.349140530076085
cc-966,7.12358,3.027355670928955,3.385640676725827
cc-970,7.127059,2.592495918273926,1.5232934020504083
cc-974,4.754887,2.592146873474121,3.1260440519391017
cc-978,5.806615,3.370610237121582,7.163125315393882
cc-982,3.705307,4.317403793334961,5.597654264662191
cc-990,3.603287,1.3969804048538208,5.593028329000373
cc-994,1.913744,6.123823642730713,14.487614151226472
cc-998,2.561959,2.691579580307007,1.3662837034110569
cc-1002,2.391752,3.0895285606384277,0.8217838646288373
cc-1006,6.338496,4.458962440490723,7.988174546372238
cc-1010,2.114985,1.5452773571014404,1.2699553961002596
cc-1014,4.235736,3.9869325160980225,7.032510661413139
cc-1018,1.812853,0.07861180603504181,2.451473786901059
cc-1022,0.952127,3.2063708305358887,2.6539265005712087
cc-1026,6.69499,4.7825927734375,7.596602698292471
cc-1030,8.103907,3.4100427627563477,6.793322576310905
cc-1034,4.740888,2.7421367168426514,5.46431847205685
cc-1038,12.360799,5.114864349365234,8.292942072327302
cc-1042,2.549251,1.1212339401245117,3.2460462652839084
cc-1046,1.710349,2.4106507301330566,3.44468938487962
cc-1050,5.045923,3.158827543258667,6.340252995315205
cc-1054,7.536292,6.533419609069824,4.229737878076375
cc-1058,2.9935,2.9378013610839844,2.3611319845643792
cc-1062,4.934088,4.236491680145264,6.142970445031791
cc-1066,13.427168,5.357979774475098,7.45972942547515
cc-1070,11.331881,3.507997751235962,5.552755477356311
cc-1074,4.849649,3.0334653854370117,6.717674922547058
cc-1078,5.677302,2.3199398517608643,5.566361170479306
cc-1082,10.452942,3.5622010231018066,3.6289104697649606
cc-1086,3.64089,2.5137269496917725,4.454231814605776
cc-1090,9.212201,3.7836501598358154,5.066760119002965
cc-1094,3.057439,3.8773834705352783,3.8667379855548947
cc-1098,8.756446,3.802595853805542,1.593226664702597
cc-1102,13.267059,3.187130928039551,8.688323514481509
cc-1106,4.483332,2.330759286880493,4.292596180304606
cc-1110,9.092157,2.000549793243408,0.7142988889571849
cc-1114,4.497915,5.6933746337890625,7.320407127895693
cc-1118,13.731565,3.102633476257324,0.8914450134185672
cc-1122,0.60401,2.202110528945923,1.9001711015573421
cc-1126,13.561366,4.282208442687988,8.93213753524556
cc-1130,25.645641,7.014536380767822,11.915321809393225
cc-1134,1.066841,1.3123292922973633,1.3817941935712703
cc-1138,1.757559,2.2238919734954834,3.7282320295628164
cc-1142,6.825607,3.2802538871765137,7.589255624006053
cc-1146,5.369604,2.699155330657959,5.687996066998872
cc-1150,11.771027,4.0252556800842285,8.757984663271237
cc-1154,4.414926,3.318298578262329,4.863491063745435
cc-1158,7.575259,4.929400444030762,4.798183736755064
cc-1162,11.861724,2.3188560009002686,1.5017964069160765
cc-1166,7.481737,3.752861261367798,9.194183184794426
cc-1170,1.850925,3.017148017883301,5.137237609380074
cc-1174,14.149092,4.928926467895508,9.074725199174537
cc-1178,13.195948,3.6408472061157227,1.1156668360855089
cc-1182,11.454924,4.592206001281738,9.149556511351005
cc-1186,4.359949,3.565770149230957,7.227888414659333
cc-1190,5.510184,5.739270210266113,6.513589525702148
cc-1194,1.063956,5.333527088165283,12.01627605236584
cc-1202,0.545362,7.787107467651367,14.21767719966627
cc-1206,3.24797,4.141396999359131,8.705738801678939
cc-1210,7.303877,4.5593180656433105,9.579768527900073
cc-1214,2.182286,3.5066120624542236,4.544845730804916
cc-1218,4.504602,3.905304431915283,5.53125848222198
cc-1222,3.92207,1.982879638671875,5.981879038455543
cc-1226,11.653319,3.2589099407196045,6.4648811443218275
cc-1230,4.641766,2.5181455612182617,3.815580579412437
cc-1234,10.495177,2.5203638076782227,8.111714239929022
cc-1238,3.650647,2.742043972015381,4.529879468369622
cc-1242,2.266687,2.0578513145446777,5.188667129384992
cc-1246,0.778927,1.0375820398330688,1.4876464860681637
cc-1250,11.067429,4.769110679626465,6.8229829873190315
cc-1254,4.897616,3.803347587585449,6.224604603769754
cc-1258,6.520337,4.342086315155029,7.230609553283931
cc-1263,5.291735,3.2268781661987305,6.964482195798168
cc-1267,0.697322,0.16812844574451447,2.2092924493117656
cc-1271,2.684079,2.9560747146606445,5.258328278174721
cc-1275,6.856143,4.032081127166748,11.49708280279239
cc-1279,3.397747,2.8063549995422363,4.287970244642789
cc-1283,1.244714,0.39595451951026917,1.5657431645941498
cc-1287,4.235366,0.3748069405555725,4.575866711125342
cc-1291,7.552179,3.357118606567383,7.575922044745519
cc-1295,4.793814,2.1331777572631836,6.119296538997782
cc-1299,0.509073,1.4708322286605835,2.3366417369429895
cc-1304,12.280262,4.628652572631836,8.227906859199392
cc-1308,7.11578,3.7392380237579346,8.966151768053045
cc-1312,7.991014,4.627243995666504,10.22549472351737
cc-1316,2.430012,2.10260009765625,4.94403676703356
cc-1320,0.918986,3.2341055870056152,7.476600484947663
cc-1324,1.769346,2.465108871459961,2.3883433708103663
cc-1328,1.70773,1.6166737079620361,5.199551683883386
cc-1332,5.859292,4.361026763916016,4.453415473018396
cc-1336,3.657286,3.781257390975952,5.562279462542406
