id,formula,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,sk_bandgap_eV
agm005973251,Ba2Zn2I,-0.7219289,0.0,0.0,0.007061481475830078
agm004526828,Ba2Zn4InSn3,-0.39841899999999997,0.0,0.0,0.006083965301513672
agm003206344,Ba2ZnAs2,-0.9501567,0.769,0.9507000000000001,1.3206524848937988
agm003510832,Ba2ZnGa7,-0.42506617,0.0,0.0,0.006198406219482422
agm002175393,Ba2ZnMoO6,-2.574864,2.4084,2.4791,0.0022597312927246094
agm005844505,Ba2ZnP2,-0.8865723,0.8682000000000001,1.0526,1.8791780471801758
agm005260066,Ba2ZnS3,-1.9931790999999999,2.0172,2.0172,3.1575584411621094
agm003232273,Ba2ZnSi2O7,-3.1465771,3.9836,4.1258,5.181280136108398
agm003249707,Ba2ZrF8,-4.181547,5.9351,5.9351,8.636603355407715
agm003206775,Ba2ZrSnO6,-3.1414542,3.8645,3.9306,4.139464378356934
agm003272658,Ba3Al2F12,-4.093586,6.7061,6.7061,9.46898078918457
agm003244325,Ba3(AlAs2)2,-0.9589985999999999,1.0717,1.0717,1.1897034645080566
agm003272722,Ba3(AlN2)2,-1.0436668,1.5704,1.6764000000000001,0.0035305023193359375
agm003258659,Ba3(AlSi)2,-0.36525425,0.0,0.031,0.00559234619140625
agm005614275,Ba3(As2Pd)2,-0.92193496,0.0,0.049300000000000004,0.0004124641418457031
agm002255706,Ba3B2Rh7,-0.2719779,0.0,0.0,0.0010914802551269531
agm003247930,Ba3B(BrO)3,-2.7565987,3.798,3.8166,5.066544532775879
agm003544216,Ba3Br3N,-1.6863163,1.484,1.5741,4.679145812988281
agm003238712,Ba3CaRu2O9,-2.4761958,0.1516,0.3065,0.0011570453643798828
agm004674232,Ba3CaTc2O9,-2.7090104,0.0,0.0,0.0032486915588378906
agm005674934,Ba3Cd2In,-0.35714492000000003,0.0,0.0,0.004965543746948242
agm004672300,Ba3CdRu2O9,-2.1608782,0.0551,0.0848,0.004928112030029297
agm004674200,Ba3CoTc2O9,-2.4172778,0.0,0.0025,0.011144161224365234
agm006034572,Ba3CrN4,-0.9718488999999999,1.5593,1.5593,0.014336585998535156
agm003239466,Ba3CuRu2O9,-2.1176264,0.0,0.015600000000000001,0.005584239959716797
agm004673971,Ba3Fe2MoO9,-2.5393016,1.1227,1.1227,0.00024080276489257812
agm004673970,Ba3FeMo2O9,-2.5932262,0.6192000000000001,0.6402,0.0008139610290527344
agm003280501,Ba3Ga2B10H4O23,-2.7312639,4.651,4.7122,6.675779342651367
agm003241506,Ba3Ga4O9,-2.6881735,2.954,3.0151,6.271955490112305
agm003237376,Ba3GaP3,-0.94780684,0.6127,0.6436000000000001,2.0784151554107666
agm003284991,Ba3GaSb3,-0.90604556,0.3417,0.3417,1.2996149063110352
agm003234656,Ba3Ge2(B3O8)2,-2.8951826,4.1815,4.2895,6.390837669372559
agm003215726,Ba3(GeN)2,-0.6916275,0.0,0.038400000000000004,0.0025959014892578125
agm003296332,Ba3In,-0.24668251,0.0,0.0,0.007893800735473633
agm003208557,Ba3In2O6,-2.5062778,0.8569,1.3507,2.929896354675293
agm003241703,Ba3In(BO3)3,-2.9747717,3.4768,3.5914,4.793205261230469
agm002308745,Ba3(InRh)4,-0.43138456000000003,0.0,0.0,0.0067615509033203125
agm003238714,Ba3LaRu2O9,-2.5848453,0.0,0.0,0.002332925796508789
agm002157061,Ba3(LiP)4,-0.8724288,0.275,0.27640000000000003,1.508577823638916
agm003217258,Ba3(LiSn2)4,-0.51391244,0.0,0.0118,0.0002856254577636719
agm003217265,Ba3MgNb2O9,-3.2744562999999998,2.6723,2.8245,0.0011043548583984375
agm004667265,Ba3Mg(TcN3)2,-0.76076263,0.6881,0.8551000000000001,0.7416563034057617
agm003215985,Ba3MnN3,-0.8157906500000001,0.0,0.0135,0.006248950958251953
agm003273768,Ba3MoN4,-1.0337176,1.8707,1.8707,2.0760960578918457
agm003586972,Ba3NaPd8,-0.4920715,0.0,0.0,0.0019931793212890625
agm003228922,Ba3NaRuO6,-2.446367,0.5686,0.5876,0.002730131149291992
agm003248869,Ba3Nb16O23,-2.7094305,0.0,0.019100000000000002,0.0019593238830566406
agm003213490,Ba3Nb2O8,-3.266308,4.511,4.562,6.175595760345459
agm003246062,Ba3Nb6(Si2O13)2,-3.250586,2.2817,2.2887,4.9383440017700195
agm003277664,Ba3P2,-0.982421,0.2321,0.2321,2.3828318119049072
agm005628481,Ba3PI2,-1.4094698,0.0,0.0224,0.0006144046783447266
agm005628487,Ba3RhI2,-1.0150448,0.0,0.0025,0.0029752254486083984
agm005218901,Ba3RuN3,-0.6149101,0.0,0.0694,0.0008594989776611328
agm003283004,Ba3Sb2Se7,-1.1759508,1.2115,1.2435,3.4119174480438232
agm003108523,Ba3SbN,-0.8940288999999999,0.707,0.707,0.9183549880981445
agm003347427,Ba3Sc2O6,-3.4082382,2.0104,2.0104,0.0043792724609375
agm003239431,Ba3ScCO3F7,-3.7293398,4.9316,4.9465,6.150666236877441
agm004673500,Ba3ScTc2O9,-2.8372614,0.0,0.0,0.0026040077209472656
agm003228704,Ba3Si6N4O9,-2.7515604,4.3801,4.6083,4.670727729797363
agm003231792,Ba3SiI2,-1.1217288,0.25170000000000003,0.25170000000000003,1.8587708473205566
agm005275923,Ba3Sn2S7,-1.6822323,2.1879,2.1879,4.442367076873779
agm003274332,Ba3SnO,-1.5343705,0.0,0.0257,0.7938852310180664
agm003248758,Ba3Sr2As3ClO12,-2.7501936000000002,3.9228,3.9349,6.08785343170166
agm003239659,Ba3SrSb2O9,-2.7267683,3.1387,3.1652,3.6306376457214355
agm004667374,Ba3Sr(TcN3)2,-0.8042328999999999,1.2728,1.2785,0.994783878326416
agm003558387,Ba3TcN4,-0.73674846,0.0,0.0307,0.0008106231689453125
agm003244318,Ba3Te4O11,-2.2348073,3.2319,3.2649,5.370754241943359
agm004672165,Ba3TiNb2O9,-3.2973113,0.0,0.0046,0.004359245300292969
agm003284098,Ba3Y2(B2O5)3,-3.2947670000000002,4.518,4.518,6.124616622924805
agm004672398,Ba3YTc2O9,-2.816841,0.0,0.0,0.0009622573852539062
agm003268075,Ba3(ZnAs2)2,-0.8563160999999999,0.1549,0.3795,0.1910839080810547
agm003382136,Ba3(ZnRh)4,-0.36070126,0.0,0.0,0.004828453063964844
agm003338665,Ba3(ZnSn2)2,-0.5527517,0.0,0.1106,0.32872557640075684
agm003278169,Ba3Zr2S7,-2.247365,0.8365,0.9470000000000001,2.7664825916290283
agm003222497,Ba4Al5,-0.22572236,0.0,0.0,0.0018112659454345703
agm003284817,Ba4CrGa2(S3F2)2,-2.541704,2.0934,2.0984,0.00023746490478515625
agm005545023,Ba4Ga,-0.16532004,0.0,0.0,0.0011258125305175781
agm003228819,Ba4I6O,-2.049303,3.9881,3.9881,4.237672805786133
agm005275667,Ba4LaGe3SbSe13,-1.186766,1.2478,1.422,2.730924129486084
agm005265920,Ba4LiMo2N7,-0.9968131,1.7778,1.8411,2.4962968826293945
agm003234109,Ba4Mg(SiN3)2,-1.0939798,1.6939000000000002,1.7328000000000001,0.0012636184692382812
agm003215891,Ba4Na(BN2)3,-1.1340928,2.0449,2.5431,0.003494739532470703
agm003284042,Ba4NaGa2B8(ClO6)3,-2.919908,4.4265,4.4265,6.206538200378418
agm003226694,Ba4Na(SbO4)3,-2.5422053,1.5171000000000001,1.5908,7.82012939453125e-05
agm005544404,Ba4Pd,-0.27062318,0.0,0.0035,0.0024313926696777344
agm006031815,Ba4PI4,-1.5370492,0.0,0.0,0.0008139610290527344
agm006056445,Ba4RhO6,-2.483013,0.0,0.0,0.0003838539123535156
agm001077344,Ba4Sb2O,-1.5971879,0.6376000000000001,0.6376000000000001,0.0059719085693359375
agm004834178,Ba4SbTeI2,-1.500423,0.0,0.0,0.0008625984191894531
agm003283180,Ba4SiP4,-0.9699823,1.0872,1.0872,2.1992011070251465
agm003251869,Ba4Y3F17,-4.3444624,6.6985,6.6985,8.664752960205078
agm003239901,Ba4ZrNb9O18,-2.957027,0.0,0.0,0.01874065399169922
agm002134238,Ba5Al5In,-0.27188897,0.0,0.0557,0.0020160675048828125
agm003313141,Ba5(AsO)2,-1.865006,1.0514000000000001,1.098,0.004533290863037109
agm003234207,Ba5Cd2Sb5F,-1.2595925000000001,0.2237,0.2442,0.4470713138580322
agm005907994,Ba5Ge2Sb,-0.6813716,0.0,0.0073,0.0047168731689453125
agm005564916,Ba5(InI)2,-0.8190095,0.0,0.0043,0.6379485130310059
agm003234274,Ba5(InSb3)2,-0.8311761999999999,0.0026000000000000003,0.0026000000000000003,0.836327075958252
agm003243443,Ba5Mg18Ge13,-0.41145328000000003,0.0,0.0334,0.0027658939361572266
agm005923760,Ba5NaAg2,-0.14388663000000002,0.0,0.0001,0.004880189895629883
agm003248748,Ba5P3ClO12,-3.3032012,5.0657,5.0896,5.789209365844727
agm003234402,Ba5P5I3,-1.2540433,0.0,0.019200000000000002,5.5789947509765625e-05
agm003242499,Ba5(RuO5)2,-2.440346,0.2797,0.4218,0.00384521484375
agm003222503,Ba5Sb4,-1.0526538,0.27390000000000003,0.6648000000000001,1.3765370845794678
agm003241261,Ba5Si(Cl3O2)2,-3.1395195,4.5489,4.5489,6.18738317489624
agm005222093,Ba5SrLa2Fe4O15,-2.783524,0.9205000000000001,0.9345,0.00036716461181640625
agm004627276,Ba6As2RhBr3,-1.3942152,1.5955,1.6346,2.2203783988952637
agm004596641,Ba6As2SeBr3,-1.6975604,0.0,0.0,0.0008594989776611328
agm004605468,Ba6AsSe2I3,-1.6443756,0.0,0.0099,0.0011754035949707031
agm006137337,Ba6GaI5,-1.2113861,0.0,0.056600000000000004,0.0006844997406005859
agm003234282,Ba6Ge5N2,-0.64860934,0.0,0.0273,0.002842426300048828
agm004594752,Ba6GeSe2I3,-1.5319532,0.0,0.0,0.00249481201171875
agm003232698,Ba6In5N,-0.48349434,0.0,0.0049,0.0009784698486328125
agm006092551,Ba6Na23Ag,-0.030621724000000003,0.0,0.0,0.0029222965240478516
agm003276784,Ba6Na2Cr2Ru2O17,-2.4104054,0.0,0.0175,0.0031952857971191406
agm003238442,Ba6Na2Nb2V2O17,-3.0201213,2.982,3.024,4.734272003173828
agm003276788,Ba6Na2V2Sb2O17,-2.727791,3.2106,3.2529,4.040653705596924
agm003233515,Ba6(NiO3)5,-1.831926,1.2562,1.3225,0.0004181861877441406
agm004651329,Ba6P2RhI3,-1.2334015,1.6251,1.6451,2.194157361984253
agm004606977,Ba6P2SeCl3,-1.9219278,0.0,0.0,0.001069784164428711
agm004620352,Ba6Pd2RhI3,-0.93410295,0.0,0.0115,0.0012066364288330078
agm005547120,Ba6Rh,-0.14915642,0.0,0.006900000000000001,0.0013439655303955078
agm004596693,Ba6Rh2SeBr3,-1.268642,0.0,0.0002,0.0002892017364501953
agm003675456,Ba6S5Br,-2.298988,0.0,0.0,0.0031998157501220703
agm004614492,Ba6SbTe2I3,-1.5311561999999999,0.0,0.0009000000000000001,0.0020470619201660156
agm004626592,Ba6SiS2Br3,-1.7407359,0.0,0.0,0.005312442779541016
agm004929012,Ba6Sn2HN,-0.6377729999999999,0.0,0.0008,1.1035969257354736
agm005226857,Ba6Sn7S20,-1.4503913,1.4581,1.4581,4.296349048614502
agm003675457,Ba6Te5Br,-1.7799109,0.0,0.0,0.0010755062103271484
agm004596934,Ba6TeRh2Br3,-1.2125605,0.0,0.0,0.0001735687255859375
agm005291339,Ba6Y2Fe4O15,-2.8096824,2.4869,2.5508,0.0004811286926269531
agm003221235,Ba7Al10,-0.23560512,0.0,0.0228,0.004641056060791016
agm005229607,Ba7B4Se13,-1.2897096000000001,2.1318,2.1725,3.2721846103668213
agm005659680,Ba7(H6Br)2,-0.8457513999999999,3.3537,3.3699,3.2067389488220215
agm003273764,Ba7Sr5(MoN4)4,-1.0894663,2.0562,2.0863,2.6213278770446777
agm004722092,Ba8As3SeI4,-1.5438843,0.0,0.0,0.010831832885742188
agm006106210,Ba8As5I,-1.2010888,1.0864,1.0864,2.264347553253174
agm003285002,Ba8Ga7,-0.3715713,0.0,0.0,0.0011339187622070312
agm004715000,Ba8P3SBr4,-1.6939573,0.0,0.0,0.003541707992553711
agm006103581,Ba8P5H,-0.94363546,1.3086,1.3416000000000001,2.384406328201294
agm004728917,Ba8Rh3SI4,-1.0988035,0.0,0.0,0.010101556777954102
agm006096597,Ba8Sb5Br,-1.2016423999999999,0.9084000000000001,0.9084000000000001,1.8701043128967285
agm004733031,Ba8SbTe3I4,-1.545061,0.0,0.0,0.0009081363677978516
agm005581395,Ba8Tc3N8,-0.6913623,0.0,0.0088,0.00018835067749023438
agm005612201,Ba9Na3Rh2,-0.1304822,0.0,0.0,0.006301164627075195
agm005611126,Ba9Sn3N2,-0.6130040999999999,0.0,0.0557,1.0797202587127686
agm005856554,BaAg2F8,-2.1773138,1.5546,1.657,2.858045816421509
agm003269833,BaAg2SnS4,-1.0941429,0.5772,1.2643,1.556173324584961
agm006043896,BaAg9Sn4,-0.15422755,0.0,0.0,0.0009520053863525391
agm005098300,BaAgH6Rh,-0.35069922000000003,0.9303,1.7279,1.692063570022583
agm005071298,BaAgRhF6,-2.514773,1.8394,1.8724,1.8974030017852783
agm005895803,Ba(AgSe)2,-0.8812571,0.29450000000000004,0.29450000000000004,0.7837553024291992
agm002194659,Ba(AgSn)2,-0.394383,0.0,0.0334,0.0002956390380859375
agm003435039,BaAl2Ag3,-0.26914787,0.0,0.0964,0.0016849040985107422
agm003276024,BaAl2(GeO4)2,-2.903764,3.9319,3.9454000000000002,6.843854904174805
agm005277963,BaAl2Si3(NO)4,-2.3910348,3.5671,3.585,4.518173694610596
agm003194508,BaAl4,-0.23799327,0.0,0.17400000000000002,0.0070111751556396484
agm002249120,BaAl5Cu2,-0.2637439,0.0,0.0,0.0024857521057128906
agm003209125,BaAl9Ni2,-0.3706717,0.0,0.0,0.0026645660400390625
agm003228938,Ba(AlCl4)2,-2.2815533,5.4144,5.4183,6.571563720703125
agm003202900,BaAlGa,-0.3867255,0.0,0.0862,0.0006494522094726562
agm003264172,BaAlGeF,-1.8235500999999998,0.0,0.0,0.005635261535644531
agm005082324,BaAlIO6,-2.2412343,2.5735,2.6731,5.037343978881836
agm002250503,BaAlSi,-0.38815839999999996,0.0,0.010400000000000001,0.024418115615844727
agm002153737,BaAlSnH,-0.5300471,0.7944,1.2718,1.3396055698394775
agm002136206,BaAs,-1.0631728,0.5434,0.7551,1.7140467166900635
agm003476518,BaAs2Pd5,-0.5685004,0.0,0.0427,0.003737211227416992
agm005952119,BaAs3Pd5,-0.62371874,0.0,0.0,0.003858804702758789
agm004290432,BaAsPd,-0.93679035,0.0,0.0,0.0009157657623291016
agm002136374,BaAsRh,-0.87906617,0.0,0.0,0.0027861595153808594
agm003284019,BaB2S3O13,-2.4215913000000002,6.2289,6.2289,7.271417140960693
agm003284040,BaB8O13,-2.9463224,5.5227,5.5495,6.731389045715332
agm003228860,BaBe2(BO3)2,-3.1242986,5.4054,5.4715,6.650912284851074
agm005793094,BaBeCl4,-2.3926644,5.699,5.9115,6.365112781524658
agm002911985,Ba(BeP)2,-0.70278406,0.1555,0.2531,0.4115619659423828
agm005899942,Ba(BH4)2,-0.48760733,5.426,5.5267,4.69403076171875
agm003232018,BaBPO5,-3.1184437,5.5013000000000005,5.5013000000000005,6.885429382324219
agm003228905,Ba(BrF4)2,-2.1130824,3.2304,3.2353,5.1929216384887695
agm002163384,BaBrN3,-1.0235534,4.0474,4.0593,4.344790458679199
agm003237380,BaBSbS4,-1.3077164,2.5116,2.5416,2.565161943435669
agm003273752,BaCa2(PN2)6,-1.0717199,4.0755,4.0755,5.2784647941589355
agm003247815,BaCaAlF7,-4.1225014,6.9768,6.9768,9.504700660705566
agm004744325,BaCa(CuSb)2,-0.69083947,0.0,0.2354,0.011918067932128906
agm003190037,BaCaIn2,-0.44733024,0.0,0.0152,0.0015974044799804688
agm005940005,Ba(CaSb)2,-1.0595788,1.2182,1.5495999999999999,2.0873234272003174
agm004753589,BaCa(ZnGa)2,-0.38711962,0.0,0.1512,0.0025768280029296875
agm003231426,BaCd11,-0.17248432,0.0,0.0432,0.02032327651977539
agm002234376,BaCd2Pd,-0.46949255,0.0,0.046200000000000005,0.006665229797363281
agm005725182,BaCd3Ga,-0.31726125,0.0,0.0,0.011321544647216797
agm005912892,BaCd9Ag2,-0.18788344,0.0,0.009600000000000001,0.004263639450073242
agm005016101,BaCdAgGe2,-0.357489,0.0,0.0,0.002534151077270508
agm003263942,BaCdAsF,-1.9713213,0.9817,0.9817,1.9600269794464111
agm002338916,BaCdGe,-0.47073529999999997,0.0,0.0937,0.0068798065185546875
agm005725298,BaCdIn3,-0.3590837,0.0,0.0,0.0016827583312988281
agm003228900,BaCdP2O7,-2.7979438,3.6048999999999998,3.6311999999999998,5.072101593017578
agm001020799,BaCdRh,-0.2666454,0.0,0.1071,0.0005726814270019531
agm002366901,BaCdSeO,-1.8268855,1.5603,1.5603,2.855055570602417
agm003278311,BaCdSnS4,-1.3827156999999999,2.1887,2.1887,4.208357810974121
agm003160493,BaCl2,-2.953302,5.4588,5.5855,6.320511817932129
agm003223373,Ba(ClO3)2,-1.377837,5.2607,5.3718,5.8070902824401855
agm005711753,BaCo2F6,-2.991629,3.2539,3.2865,0.0019192695617675781
agm004999369,BaCoBrO2,-2.012364,1.5678,1.7032,0.0003032684326171875
agm002143811,Ba(CoGe)2,-0.37941983,0.0,0.0,0.00494384765625
agm002223364,BaCoN3,-0.58631384,0.020200000000000003,0.061200000000000004,1.0462207794189453
agm001061243,BaCoP,-0.7743559999999999,0.0,0.0004,0.006220817565917969
agm003249984,Ba(CoSn4)2,-0.23624496,0.0,0.023,0.0018947124481201172
agm005277983,BaCr2(P2O7)2,-2.79278,2.9219,2.9434,0.00014710426330566406
agm005094525,BaCrIO6,-1.9562013,1.6783000000000001,2.0932,0.0020897388458251953
agm005248494,BaCrP2O7,-2.890747,3.0867,3.1012,0.001355886459350586
agm003234799,BaCu13,-0.012071027000000002,0.0,0.0,0.0017428398132324219
agm003213398,Ba(Cu2P)4,-0.29003793,0.0,0.0,0.010880708694458008
agm003231702,BaCu2SnS4,-1.1397381,0.379,0.379,1.6558709144592285
agm006050002,BaCu4H7,-0.1734393,0.0,0.0,0.0011363029479980469
agm003060998,BaCuAs,-0.7544244,0.0,0.0512,0.0024118423461914062
agm002148352,BaCuF6,-2.5356739,0.0,0.0,0.005128622055053711
agm005098026,BaCuH6Rh,-0.36847982,0.38670000000000004,1.2702,0.0650777816772461
agm005097966,BaCuNiH6,-0.33742747,0.0,0.0,0.003278017044067383
agm003215420,Ba(CuP2)2,-0.46811795,0.0,0.2278,0.014527320861816406
agm005402155,Ba(CuS)3,-1.037171,0.0,0.0,0.002019643783569336
agm003226264,BaCu(SeO3)2,-1.729254,0.5029,0.8575,0.0024361610412597656
agm005543938,BaF4,-2.612735,0.8286,0.8286,0.07848644256591797
agm003274968,BaFe2(P2O7)2,-2.686623,2.683,2.7345,0.002922534942626953
agm002920757,Ba(FeAs)2,-0.54094017,0.0,0.034800000000000005,0.01209259033203125
agm005023146,BaFeCoP2,-0.8398127,0.0,0.0,0.00264739990234375
agm002169688,BaFeO2,-2.2949023,1.3106,1.3106,0.01283407211303711
agm005290835,BaFeP(O2F)2,-3.029399,2.2047,2.2047,0.0007429122924804688
agm002230612,BaGa2As2O7,-2.2701495,4.0755,4.1254,4.41970682144165
agm002151035,BaGa2Pd,-0.6020219,0.0,0.0199,0.010209083557128906
agm003276073,BaGa2(SiO4)2,-2.9815116,4.052,4.0786,6.812769889831543
agm003065124,BaGa3Ru,-0.47761193,0.0,0.0,0.0037348270416259766
agm003232716,BaGa4O7,-2.4885523,2.3127,2.3127,6.883243560791016
agm002206709,BaGa9Co2,-0.34973022,0.0,0.0,0.008817195892333984
agm003496028,Ba(GaBr3)2,-1.2444207999999999,3.1038,3.1447,4.252721309661865
agm002371339,BaGaCu2,-0.22008607,0.0,0.0,0.0053005218505859375
agm003193079,BaGaGeH,-0.529806,0.4048,0.4048,0.9685149192810059
agm003496531,Ba(GaI3)2,-0.9179554999999999,2.5585,2.6259,3.4930713176727295
agm002226003,BaGaNi2,-0.3046163,0.0,0.0,0.017122268676757812
agm003388618,Ba(GaPd)2,-0.67601174,0.0,0.0614,0.005816459655761719
agm003449931,Ba(GaS2)2,-1.5721772,2.7453000000000003,2.854,3.766284465789795
agm003188597,BaGaSiH,-0.44864684,0.7581,0.9477000000000001,0.1710982322692871
agm003231841,BaGe2,-0.5318826,0.6173000000000001,0.6173000000000001,0.6593928337097168
agm006097672,Ba(Ge2Rh3)2,-0.5968935,0.0,0.0,0.0008845329284667969
agm005942716,BaGe3Pd5,-0.6291302,0.0,0.0135,0.005326032638549805
agm003225867,Ba(GeAs)2,-0.5081205999999999,0.031400000000000004,0.2802,1.2543911933898926
agm003225856,Ba(GeP)2,-0.50676364,0.5235000000000001,0.621,1.6185352802276611
agm003211771,BaGe(PO4)2,-2.8028494999999998,4.1336,4.1906,6.500613212585449
agm003206357,Ba(GeRu)2,-0.47137693,0.0,0.021,0.005774497985839844
agm003212181,BaH2,-0.5868989,2.855,3.4082,0.7670345306396484
agm002071035,BaH2O,-1.5535736999999998,2.9551,2.9551,2.973804473876953
agm003411354,BaH3Pd2,-0.47269222,0.0,0.12760000000000002,0.0026078224182128906
agm003226934,BaH5BrO3,-1.7149065000000001,4.6196,4.6196,5.818390846252441
agm003770430,BaH6Pd,-0.36175558,2.1123,2.3376,1.837127923965454
agm002074421,BaHBr2,-1.6853159999999998,4.6176,4.6176,5.305102348327637
agm003202106,BaHI,-1.2549853,2.7877,2.7877,3.624631643295288
agm002216823,BaI2,-1.7879916,3.6327,3.7433,4.03795862197876
agm005235808,BaIn,-0.41981474,0.0,0.0164,0.017520427703857422
agm003248871,BaIn2(P2O7)2,-2.716079,4.0007,4.013,5.70362663269043
agm002379979,BaIn2Rh3,-0.3605562,0.0,0.0,0.0011868476867675781
agm003194839,BaIn4,-0.3521686,0.0,0.043500000000000004,0.012972354888916016
agm005773460,BaInAg5,-0.17829485,0.0,0.025900000000000003,0.00838613510131836
agm003226472,BaInCuF7,-2.9651237,1.1217,1.1546,0.0005040168762207031
agm003525474,Ba(InI4)2,-0.8420445,2.257,2.2639,4.7818217277526855
agm002350955,BaInPd,-0.58687466,0.0,0.0665,0.004400968551635742
agm005658199,BaInSb,-0.71334153,0.0,0.0118,0.01047062873840332
agm002153857,BaInSnH,-0.47723767,0.5206000000000001,0.5206000000000001,1.3253674507141113
agm005263193,BaLa2Fe2O7,-2.936678,1.0152,1.9531,0.0034546852111816406
agm003251954,BaLa2Sc2O7,-3.8020413,3.6596,3.6609,3.025169849395752
agm002236893,BaLaAgS3,-2.0060148,1.9145,2.1662,1.5944726467132568
agm003215838,BaLaB12,-0.49167222,0.0,0.0,0.007132530212402344
agm003231738,BaLaCuTe3,-1.3090725,0.8219000000000001,0.8219000000000001,0.8775205612182617
agm005596656,BaLaPd10,-0.4514312,0.0,0.0,0.002100229263305664
agm003247939,BaLa(SbSe3)2,-1.1028862,0.5381,0.9859,1.6002311706542969
agm004555193,BaLi2(AlGe)2,-0.41513148,0.0,0.33240000000000003,0.5433535575866699
agm004548341,BaLi2(CdSn)2,-0.44061404,0.0,0.0089,0.00856161117553711
agm004773426,BaLi2GeS4,-1.5895145,2.4644,2.4644,4.232244491577148
agm002159383,BaLi2(MgSn)2,-0.45362738,0.0,0.15330000000000002,0.00150299072265625
agm005009104,BaLi2PH,-0.76191425,1.2846,1.2846,2.3311474323272705
agm004773891,BaLi2SiS4,-1.7184031,3.0193,3.0193,4.280948638916016
agm004549525,BaLi2(ZnSn)2,-0.421971,0.0,0.0,0.005497932434082031
agm004992807,BaLiAlAs2,-0.8570759,0.7047,0.7747,1.6452436447143555
agm003201776,BaLiAs,-0.9819009999999999,0.2431,0.2431,1.4455723762512207
agm002386029,BaLi(AsRh)2,-0.7941992999999999,0.0,0.0,0.00416874885559082
agm003232714,BaLiBS3,-1.6163873999999998,2.1653000000000002,2.1653000000000002,3.259939193725586
agm003243207,BaLiCoF6,-3.1461215,2.2813,2.304,2.4383111000061035
agm005101306,BaLiFeF6,-3.38328,4.1127,4.1309000000000005,0.0003256797790527344
agm004992731,BaLiGaP2,-0.7686896,0.5378000000000001,0.6705,1.7622854709625244
agm005022273,BaLiInPd2,-0.5594814,0.0,0.0,0.006814002990722656
agm002929649,Ba(LiP)2,-0.8246038,0.2361,0.49520000000000003,1.0012719631195068
agm005597693,BaLiSb,-0.94630927,0.23550000000000001,0.2612,1.4644856452941895
agm005023335,BaLiYO3,-3.1303089,2.9969,3.1609,0.17519187927246094
agm002344173,BaMg2Ag,-0.19696848,0.0,0.0,0.008828401565551758
agm002280795,BaMg2FeH8,-0.46891078,1.467,1.6106,2.5336146354675293
agm002219943,BaMg2Pd,-0.43739825,0.0,0.0351,0.006000518798828125
agm006099034,Ba(Mg3Cd2)2,-0.16731645,0.0,0.0,0.013110160827636719
agm003264016,BaMg4Ge3,-0.40339255,0.0,0.0,0.01706981658935547
agm005917032,BaMg9Ag2,-0.15249147,0.0,0.0128,0.002742290496826172
agm005020779,BaMgAgSn2,-0.45204455,0.0,0.0,0.002580881118774414
agm004882992,BaMg(BeH4)2,-0.3733508,4.1482,4.4005,4.114316463470459
agm003247274,BaMgCoF7,-3.3306139,2.0369,2.0374,2.5040454864501953
agm002343384,Ba(MgGa)2,-0.33723384,0.0,0.0108,0.0003495216369628906
agm003201332,BaMgGe,-0.53752965,0.0,0.0,0.10028409957885742
agm002160717,BaMgIn3,-0.35805023,0.0,0.0,0.018963336944580078
agm003194146,Ba(MgP)2,-0.9344558,1.1953,1.8064,2.2515485286712646
agm005180872,BaMgSbH,-0.7644605999999999,1.6445,2.0751,2.2692904472351074
agm002159873,Ba(MgSn)2,-0.49031624,0.0,0.0292,0.022442102432250977
agm003251684,BaMn2Si2O7,-2.937533,2.6096,2.6379,0.01013040542602539
